date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,commodity_label,year_month,month,month_name,year,quarter,day_of_year,month_sin,month_cos,price_lag_1,price_lag_2,price_lag_3,price_lag_6,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_12,rolling_std_12,price_pct_change_1m,price_pct_change_3m,commodity_enc,market_enc
2017-03-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,7024.0,68.29,Beans (Dry),2017-03,3,Mar,2017,1,74,1.0,6.123233995736766e-17,6971.5,6031.2,5820.0,6087.0,6274.233333333334,613.0146518096731,6170.783333333333,404.0737577060251,6086.06,319.1913606429494,0.007530660546510859,0.2068728522336769,1,181
2017-03-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,49.95,0.49,Maize,2017-03,3,Mar,2017,1,74,1.0,6.123233995736766e-17,41.83,39.71,34.78,35.01,38.77333333333333,3.6171305386085,36.88833333333333,3.0817814112403963,34.905,3.345503087592517,0.19411905331102086,0.43617021276595747,5,101
2017-03-15,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,46.6,0.45,Maize,2017-03,3,Mar,2017,1,74,1.0,6.123233995736766e-17,47.0,46.7,45.5,43.3,46.4,0.7937253933196439,45.800000000000004,1.3475904422341567,45.15,1.9653822205176181,-0.008510638297872353,0.024175824175824312,5,160
2017-03-15,Rift Valley,Kajiado,Kajiado,1853,-1.84,36.79,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,54.4,0.53,Maize,2017-03,3,Mar,2017,1,74,1.0,6.123233995736766e-17,52.0,48.0,48.0,43.0,49.333333333333336,2.3094010767584785,47.5,2.9495762407505244,46.73583333333334,2.4896420273289146,0.04615384615384621,0.1333333333333333,5,65
2017-03-15,Eastern,Kitui,Kitui,187,-1.37,38.02,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,91.2,0.89,Beans (Dry),2017-03,3,Mar,2017,1,74,1.0,6.123233995736766e-17,86.0,79.0,76.5,73.0,80.5,4.924428900898075,78.25,4.298255460067714,75.875,4.194829067922864,0.0604651162790697,0.19215686274509802,1,104
2017-03-15,Rift Valley,Nakuru,Nakuru,1850,-0.28,36.07,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,3776.0,36.71,Sorghum,2017-03,3,Mar,2017,1,74,1.0,6.123233995736766e-17,3800.0,3600.0,3600.0,3100.0,3666.6666666666665,115.47005383792388,3528.3333333333335,232.414858962731,3181.1666666666665,411.71014369850377,-0.0063157894736841635,0.04888888888888898,10,184
2017-03-15,,,Hola (Tana River),1854,,,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,57.3,0.56,Maize,2017-03,3,Mar,2017,1,74,1.0,6.123233995736766e-17,54.5,53.2,50.0,54.0,52.56666666666666,2.3158871590242267,53.28333333333333,3.0268245186443323,48.64916666666667,6.657141699412745,0.05137614678899083,0.1459999999999999,5,50
2017-03-15,Rift Valley,Baringo,Marigat (Baringo),1851,0.46,35.96,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,114.0,1.11,Beans (Dry),2017-03,3,Mar,2017,1,74,1.0,6.123233995736766e-17,112.0,108.0,106.0,90.0,108.66666666666667,3.0550504633038633,106.16666666666667,11.391517311871462,101.16666666666667,9.721890326225228,0.017857142857142794,0.07547169811320753,1,158
2017-03-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,3976.0,38.65,Sorghum,2017-03,3,Mar,2017,1,74,1.0,6.123233995736766e-17,3735.0,3716.0,3700.0,3302.0,3717.0,17.521415468009945,3569.6666666666665,181.43281584835643,3443.2816666666663,212.0777714052974,0.0645247657295851,0.0745945945945945,10,181
2017-03-15,Rift Valley,Baringo,Marigat (Baringo),1851,0.46,35.96,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,57.0,0.55,Maize,2017-03,3,Mar,2017,1,74,1.0,6.123233995736766e-17,52.0,55.0,48.0,37.0,51.666666666666664,3.511884584284251,47.166666666666664,6.431692364118986,43.833333333333336,5.654175180315598,0.09615384615384626,0.1875,5,158
2017-03-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,100.03,0.97,Beans (Dry),2017-03,3,Mar,2017,1,74,1.0,6.123233995736766e-17,84.9,81.29,77.07,63.45,81.08666666666666,3.918958194894405,74.12166666666667,8.494170746262888,64.62916666666666,11.649925055032778,0.17820965842167258,0.29791099000908283,1,172
2017-03-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,2872.0,27.92,Potatoes,2017-03,3,Mar,2017,1,74,1.0,6.123233995736766e-17,2893.75,2803.0,2589.0,2732.0,2761.9166666666665,156.47370652392036,2787.125,132.49412722834788,2700.7408333333333,161.61279806762255,-0.007516198704103694,0.10930861336423336,8,181
2017-03-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,44.99,0.44,Maize,2017-03,3,Mar,2017,1,74,1.0,6.123233995736766e-17,40.52,31.86,31.8,30.01,34.72666666666667,5.017263530385181,33.13,3.7228161383554306,32.097500000000004,2.79322597790368,0.11031589338598224,0.41477987421383644,5,181
2017-03-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,89.9,0.87,Beans (Dry),2017-03,3,Mar,2017,1,74,1.0,6.123233995736766e-17,75.53,72.8,62.1,69.31,70.14333333333333,7.098213390236519,66.965,6.469673098387693,67.32583333333334,4.792853502556621,0.19025552760492515,0.4476650563607085,1,101
2017-03-15,Rift Valley,Nakuru,Nakuru,1850,-0.28,36.07,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,3380.0,32.86,Potatoes,2017-03,3,Mar,2017,1,74,1.0,6.123233995736766e-17,3500.0,3356.0,3150.0,3500.0,3335.3333333333335,175.9128572144004,3392.6666666666665,139.0059950745491,3574.5,445.7633391671578,-0.03428571428571425,0.07301587301587298,8,184
2017-03-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,4512.0,43.87,Maize,2017-03,3,Mar,2017,1,74,1.0,6.123233995736766e-17,4205.0,3600.0,3000.0,3180.0,3601.6666666666665,602.5017289048498,3397.5,459.6493228538444,3286.0,333.0604640711274,0.0730083234244947,0.504,5,101
2017-03-15,Rift Valley,Nakuru,Nakuru,1850,-0.28,36.07,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,5320.0,51.72,Beans (Dry),2017-03,3,Mar,2017,1,74,1.0,6.123233995736766e-17,5060.0,5000.0,5000.0,5000.0,5020.0,34.641016151376704,5010.0,24.494897427866356,5424.416666666667,796.9398811970849,0.05138339920948609,0.06400000000000006,1,184
2017-03-15,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,68.6,0.67,Maize,2017-03,3,Mar,2017,1,74,1.0,6.123233995736766e-17,64.0,66.0,66.0,46.6,65.33333333333333,1.1547005383789273,61.76666666666667,7.521081482517449,62.88333333333333,5.391885036091396,0.07187499999999991,0.039393939393939315,5,155
2017-04-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,4500.0,43.56,Maize,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,3900.0,3817.5,3042.0,2857.5,3586.5,473.35161349677367,3210.1666666666665,512.0336577478721,2960.9858333333336,447.73768055654085,0.15384615384615374,0.47928994082840237,5,181
2017-04-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,4530.0,43.85,Maize,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,4000.0,3762.5,3135.0,3000.0,3632.5,446.91302285791926,3516.25,379.61740608143907,3145.365,487.342691234823,0.13250000000000006,0.4449760765550239,5,172
2017-04-15,Rift Valley,Nakuru,Nakuru,1850,-0.28,36.07,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,3960.0,38.33,Maize,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,3480.0,3110.0,2620.0,2430.0,3070.0,431.39309220245974,2750.8333333333335,445.53806421748897,2650.8333333333335,339.73808985300764,0.13793103448275867,0.5114503816793894,5,184
2017-04-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,10000.0,96.81,Beans (Dry),2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,9616.0,8470.0,7920.0,7200.0,8668.666666666666,865.2776047797256,7521.5,1443.4383603050035,7509.75,998.5657100425316,0.03993344425956735,0.26262626262626254,1,101
2017-04-15,Rift Valley,Nakuru,Nakuru,1850,-0.28,36.07,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,70.1,0.68,Beans (Dry),2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,66.53,64.36,59.14,46.59,63.34333333333334,3.7984514388540993,57.925000000000004,7.642577444815312,54.0725,6.945689474251467,0.05366000300616247,0.18532296246195457,1,184
2017-04-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,3267.5,31.63,Potatoes,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,3040.0,3015.0,3274.0,3543.75,3109.6666666666665,142.864737893379,3045.7916666666665,330.0356956704381,3179.3891666666664,309.54467976686124,0.07483552631578938,-0.0019853390348197886,8,101
2017-04-15,North Eastern,Garissa,Garissa,1855,-0.46,39.65,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,60.0,0.58,Maize,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,59.0,55.0,55.0,55.0,56.333333333333336,2.309401076758519,55.666666666666664,1.6329931618554483,53.75,3.5451631581891614,0.016949152542372836,0.09090909090909083,5,42
2017-04-15,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,4016.67,38.88,Potatoes,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,3933.33,3000.0,3000.0,2800.0,3311.11,538.858326742748,3122.221666666667,405.3334612595696,3058.6108333333336,343.87922450286834,0.021188153549282607,0.3388899999999999,8,104
2017-04-15,Rift Valley,Kajiado,Kajiado,1853,-1.84,36.79,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,130.0,1.26,Beans (Dry),2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,91.1,97.0,91.0,92.0,93.03333333333335,3.435597958628601,93.18333333333334,2.2981876917838373,87.60583333333334,6.344034360696431,0.4270032930845227,0.4285714285714286,1,65
2017-04-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,45.0,0.44,Maize,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,44.99,40.52,31.86,32.59,39.123333333333335,6.675494987889144,35.62666666666667,5.706521415596902,33.310833333333335,4.588454797014135,0.0002222716159145932,0.41242937853107353,5,181
2017-04-15,Rift Valley,Kajiado,Kajiado,1853,-1.84,36.79,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,65.0,0.63,Maize,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,54.4,52.0,48.0,46.0,51.46666666666666,3.233161507461885,49.4,3.1368774282716334,47.310833333333335,3.3353409484525334,0.19485294117647056,0.35416666666666674,5,65
2017-04-15,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,65.0,0.63,Maize,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,68.6,64.0,66.0,63.0,66.2,2.3065125189340066,65.43333333333334,1.9407902170680056,63.51666666666667,5.593150573097013,-0.052478134110787056,-0.015151515151515138,5,155
2017-04-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,7532.5,72.92,Beans (Dry),2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,7024.0,6971.5,6031.2,6055.0,6675.566666666667,558.6549591056478,6326.95,527.4483624014772,6190.143333333333,401.5523749906268,0.07239464692482911,0.24892227085820395,1,181
2017-04-15,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,6800.0,65.83,Sorghum,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,5175.0,4875.0,4500.0,4500.0,4850.0,338.19373146171534,4675.0,287.22813232689083,4400.0,457.14032060984124,0.31400966183574885,0.5111111111111111,10,104
2017-04-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,3172.5,30.71,Potatoes,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,2872.0,2893.75,2803.0,2965.0,2856.25,47.38077141626802,2810.4583333333335,133.1704186997564,2735.0741666666668,149.09846700379808,0.10463091922005563,0.1318230467356405,8,181
2017-04-15,Rift Valley,Nakuru,Nakuru,1850,-0.28,36.07,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,2685.0,25.99,Potatoes,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,3380.0,3500.0,3356.0,3350.0,3412.0,77.14920608794797,3372.6666666666665,128.72710152359383,3578.25,443.7501088348139,-0.20562130177514792,-0.19994040524433854,8,184
2017-04-15,,,Hola (Tana River),1854,,,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,56.1,0.54,Maize,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,57.3,54.5,53.2,58.0,55.0,2.0952326839756705,53.833333333333336,3.452921468360738,50.142500000000005,6.393546639883293,-0.020942408376963262,0.05451127819548862,5,50
2017-04-15,Rift Valley,Nakuru,Nakuru,1850,-0.28,36.07,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,47.58,0.46,Maize,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,46.55,35.81,29.81,29.41,37.39,8.481108418125562,32.833333333333336,7.353436384892891,30.038333333333338,5.879305514542817,0.02212674543501625,0.596108688359611,5,184
2017-04-15,Rift Valley,Nakuru,Nakuru,1850,-0.28,36.07,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,7470.0,72.31,Beans (Dry),2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,5320.0,5060.0,5000.0,5000.0,5126.666666666667,170.09801096230734,5063.333333333333,128.01041624285176,5382.333333333333,787.1368522959802,0.40413533834586457,0.494,1,184
2017-04-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,9900.0,95.84,Beans (Dry),2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,8640.0,8100.0,7380.0,6862.5,8040.0,632.139225171162,7451.25,762.1380288373019,7702.5,609.8313850416421,0.14583333333333326,0.3414634146341464,1,36
2017-04-15,Rift Valley,Nakuru,Nakuru,1850,-0.28,36.07,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,4900.0,47.43,Sorghum,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,3776.0,3800.0,3600.0,3500.0,3725.3333333333335,109.20317455702946,3641.0,119.824872209401,3232.25,445.86384489193387,0.29766949152542366,0.36111111111111116,10,184
2017-04-15,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,35.6,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,92.6,0.9,Maize,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,90.7,82.0,87.0,73.0,86.56666666666666,4.366157731156236,80.61666666666666,7.200115739810473,77.80833333333332,6.659573878441783,0.02094818081587646,0.06436781609195386,5,122
2017-04-15,Rift Valley,Baringo,Marigat (Baringo),1851,0.46,35.96,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,62.0,0.6,Maize,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,57.0,52.0,55.0,43.0,54.666666666666664,2.516611478423592,50.5,5.167204273105495,45.333333333333336,6.568981287194772,0.08771929824561409,0.1272727272727272,5,158
2017-04-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,8200.0,79.38,Beans (Dry),2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,7680.0,7155.0,6385.0,6292.5,7073.333333333333,651.3511597697017,6985.416666666667,537.3881666604289,6513.573333333334,621.0588355869463,0.06770833333333326,0.2842599843382929,1,172
2017-04-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,5100.0,49.37,Sorghum,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,4656.0,4360.0,3920.0,3300.0,4312.0,370.3403839712865,3906.0,514.4550514865174,3553.0,506.2004633452082,0.09536082474226815,0.30102040816326525,10,101
2017-04-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,46.41,0.45,Maize,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,38.61,38.55,31.77,27.99,36.31,3.9318697842121,32.59833333333333,4.793080081395154,30.5475,4.06921061140857,0.202020202020202,0.46081208687440967,5,36
2017-04-15,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,52.9,0.51,Maize,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,46.6,47.0,46.7,46.5,46.76666666666667,0.20816659994768966,46.35,0.5753259945463922,45.09166666666667,1.9052360070142857,0.13519313304721026,0.13276231263383287,5,160
2017-04-15,Eastern,Kitui,Kitui,187,-1.37,38.02,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,93.0,0.9,Beans (Dry),2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,91.2,86.0,79.0,77.5,85.39999999999999,6.122091146005585,81.28333333333333,5.9549699131623415,77.47500000000001,5.898247043132218,0.019736842105263053,0.17721518987341778,1,104
2017-04-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,6750.0,65.34,Sorghum,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,6750.0,6750.0,5670.0,4950.0,6390.0,623.5382907247955,5707.5,849.2570282311561,5403.75,699.8932548480656,0.0,0.19047619047619047,10,36
2017-04-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,92.53,0.9,Beans (Dry),2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,87.42,82.23,80.66,59.97,83.43666666666667,3.5378571668930183,73.78500000000001,11.262782515879437,68.075,11.462506865270004,0.058453443148021034,0.14716092239028034,1,36
2017-04-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,5100.0,49.37,Maize,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,4512.0,4205.0,3600.0,3400.0,4105.666666666667,464.04346060830665,3619.5,625.3778857618786,3406.5833333333335,476.7287123212918,0.13031914893617014,0.41666666666666674,5,101
2017-04-15,Coast,Kilifi,Kilifi,1852,-3.63,39.85,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,117.3,1.14,Beans (Dry),2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,120.0,100.0,98.0,92.0,106.0,12.16552506059644,99.66666666666667,10.462631918722327,93.0,10.045351706590012,-0.022500000000000075,0.1969387755102041,1,94
2017-04-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,5027.5,48.67,Sorghum,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,3976.0,3735.0,3716.0,3405.0,3809.0,144.93791774412506,3682.0,190.96491824415355,3518.365,228.68281839103602,0.26446177062374243,0.35293326157158234,10,181
2017-04-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Potatoes (Irish),148,50 KG,actual,Wholesale,KES,2466.25,23.87,Potatoes,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,2064.0,1862.5,1766.0,1523.0,1897.5,152.0518003839479,1786.4166666666667,176.11882825713516,1627.3541666666667,231.54314836286582,0.19488856589147296,0.39651755379388454,8,36
2017-04-15,Eastern,Kitui,Kitui,187,-1.37,38.02,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,54.0,0.52,Maize,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,46.2,48.0,38.0,34.0,44.06666666666666,5.330415868704258,39.36666666666667,6.164954717324927,34.93333333333333,6.462385336887954,0.16883116883116878,0.42105263157894735,5,104
2017-04-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,90.0,0.87,Beans (Dry),2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,89.9,75.53,72.8,59.99,79.41000000000001,9.186582607259258,70.39666666666666,11.481642158971358,68.99166666666667,8.10331563265456,0.0011123470522802492,0.2362637362637363,1,101
2017-04-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize,51,KG,actual,Wholesale,KES,53.95,0.52,Maize,2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,49.95,41.83,39.71,34.99,43.830000000000005,5.405034689990562,39.37833333333334,5.955926180424576,36.55916666666666,5.165841405254591,0.08008008008008005,0.3585998489045581,5,101
2017-04-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,pulses and nuts,Beans,50,KG,actual,Wholesale,KES,105.05,1.02,Beans (Dry),2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,100.03,84.9,81.29,65.98,88.74000000000001,9.94264049435538,80.21833333333333,11.790639366322278,68.78500000000001,14.552535236795817,0.0501849445166449,0.29228687415426235,1,172
2017-04-15,Rift Valley,Baringo,Marigat (Baringo),1851,0.46,35.96,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,127.0,1.23,Beans (Dry),2017-04,4,Apr,2017,2,105,0.8660254037844387,-0.4999999999999998,114.0,112.0,108.0,98.0,111.33333333333333,3.0550504633038633,110.16666666666667,8.400396816024086,102.58333333333333,10.28200841128314,0.11403508771929816,0.17592592592592582,1,158
2017-05-15,Rift Valley,Nakuru,Nakuru,1850,-0.28,36.07,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,4000.0,38.82,Maize,2017-05,5,May,2017,2,135,0.49999999999999994,-0.8660254037844387,3960.0,3480.0,3110.0,2365.0,3516.6666666666665,426.1846235299125,3005.8333333333335,626.3418927923213,2789.1666666666665,489.0474662468104,0.010101010101010166,0.2861736334405145,5,184
2017-05-15,Coast,Kilifi,Kilifi,1852,-3.63,39.85,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,124.1,1.2,Beans (Dry),2017-05,5,May,2017,2,135,0.49999999999999994,-0.8660254037844387,117.3,120.0,100.0,92.0,112.43333333333334,10.851881557284587,103.88333333333333,11.771221969985415,95.77499999999999,11.782431065708879,0.05797101449275366,0.24099999999999988,1,94
2017-05-15,Rift Valley,Nakuru,Nakuru,1850,-0.28,36.07,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,6560.0,63.66,Beans (Dry),2017-05,5,May,2017,2,135,0.49999999999999994,-0.8660254037844387,7470.0,5320.0,5060.0,5000.0,5950.0,1322.7622613304327,5475.0,985.205562306669,5365.833333333333,735.2329047604059,-0.12182061579651937,0.29644268774703564,1,184
2017-05-15,North Eastern,Garissa,Garissa,1855,-0.46,39.65,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,50.0,0.49,Maize,2017-05,5,May,2017,2,135,0.49999999999999994,-0.8660254037844387,60.0,59.0,55.0,55.0,58.0,2.645751311064604,56.5,2.3452078799117126,54.583333333333336,3.7527767497325546,-0.16666666666666663,-0.09090909090909094,5,42
2017-05-15,Coast,Mombasa,Mombasa,191,-4.05,39.67,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,4898.0,47.53,Maize,2017-05,5,May,2017,2,135,0.49999999999999994,-0.8660254037844387,4530.0,4000.0,3762.5,3600.0,4097.5,392.9297010916889,3771.25,467.2412385481404,3313.49,586.9827063582339,0.08123620309050783,0.3017940199335549,5,172
2017-05-15,Eastern,Kitui,Kitui,187,-1.37,38.02,pulses and nuts,Beans (dry),262,KG,actual,Retail,KES,89.0,0.86,Beans (Dry),2017-05,5,May,2017,2,135,0.49999999999999994,-0.8660254037844387,93.0,91.2,86.0,77.5,90.06666666666666,3.635014901390788,83.86666666666666,7.214337576428541,79.30833333333334,7.0158856543669055,-0.043010752688172005,0.03488372093023262,1,104
2017-05-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,Sorghum,65,90 KG,actual,Wholesale,KES,6750.0,65.5,Sorghum,2017-05,5,May,2017,2,135,0.49999999999999994,-0.8660254037844387,6750.0,6750.0,6750.0,4950.0,6750.0,0.0,6007.5,846.0718054633519,5478.75,793.9605125285178,0.0,0.0,10,36
2017-05-15,Nairobi,Nairobi,Nairobi,184,-1.28,36.82,pulses and nuts,Beans (dry),262,90 KG,actual,Wholesale,KES,7708.0,74.8,Beans (Dry),2017-05,5,May,2017,2,135,0.49999999999999994,-0.8660254037844387,7532.5,7024.0,6971.5,6060.0,7176.0,309.85198079082335,6573.2,693.7677565295165,6321.185,549.0967669562675,0.023299037504148634,0.10564440938105135,1,181
2017-05-15,Nyanza,Kisumu,Kisumu,186,-0.1,34.75,cereals and tubers,Maize (white),67,90 KG,actual,Wholesale,KES,5200.0,50.46,Maize,2017-05,5,May,2017,2,135,0.49999999999999994,-0.8660254037844387,5100.0,4512.0,4205.0,3000.0,4605.666666666667,454.79262673589244,3902.8333333333335,850.5904811756733,3566.4166666666665,674.916487538656,0.019607843137254832,0.2366230677764567,5,101
2017-05-15,Rift Valley,Kajiado,Kajiado,1853,-1.84,36.79,cereals and tubers,Maize (white),67,KG,actual,Retail,KES,65.0,0.63,Maize,2017-05,5,May,2017,2,135,0.49999999999999994,-0.8660254037844387,65.0,54.4,52.0,48.0,57.133333333333326,6.917610377387064,52.56666666666666,6.64580067912564,48.699999999999996,6.113175041736421,0.0,0.25,5,65
